date,district,crop_type,price,rainfall,temperature,humidity
2022-12-15,Pune,Cotton,2328.92,0.68,18.93,46.17
2022-12-15,Aurangabad,Wheat,1540.59,2.79,17.45,66.83
2022-12-15,Nagpur,Rice,1678.02,0.89,16.79,61.64
2022-12-15,Kolhapur,Maize,2238.09,4.07,17.28,67.9
2022-12-15,Pune,Wheat,1278.79,0.76,15.6,64.33
2022-12-15,Pune,Rice,1618.85,0.46,17.22,67.62
2022-12-15,Aurangabad,Maize,1416.15,1.61,18.87,64.99
2022-12-15,Nashik,Soybean,,0.57,19.58,57.32
2022-12-15,Nashik,Cotton,1453.48,0.7,16.87,62.93
2022-12-15,Kolhapur,Wheat,2381.04,0.72,16.67,63.39
2022-12-15,Kolhapur,Rice,1809.56,0.72,13.67,72.32
2022-12-15,Nagpur,Wheat,1238.67,0.85,16.75,58.44
2022-12-15,Aurangabad,Soybean,1463.58,0.34,18.31,65.23
2022-12-15,Nagpur,Maize,2270.5,1.43,15.81,60.19
2022-12-16,Nashik,Maize,1564.89,0.47,13.37,61.9
2022-12-16,Pune,Rice,1700.73,0.47,20.63,56.68
2022-12-16,Aurangabad,Soybean,1681.96,,21.46,51.46
2022-12-16,Pune,Wheat,1292.88,0.53,16.59,59.52
2022-12-16,Aurangabad,Maize,1312.67,0.24,15.3,49.78
2022-12-16,Nashik,Cotton,1282.37,2.56,19.56,62.85
2022-12-16,Kolhapur,Maize,2272.35,0.68,21.67,64.06
2022-12-16,Aurangabad,Rice,1890.6,0.35,17.89,60.3
2022-12-16,Pune,Cotton,2340.79,5.24,18.66,63.6
2022-12-16,Kolhapur,Cotton,1816.45,1.19,16.06,63.87
2022-12-16,Pune,Maize,1775.66,3.18,17.65,67.01
2022-12-16,Nashik,Soybean,1928.03,0.43,16.66,51.37
2022-12-16,Nagpur,Cotton,1810.71,0.23,,59.83
2022-12-16,Kolhapur,Soybean,1472.24,1.87,17.39,60.64
2022-12-16,Aurangabad,Wheat,1397.13,0.86,16.4,61.45
2022-12-16,Nagpur,Soybean,2040.93,3.87,16.09,59.29
2022-12-16,Nagpur,Maize,2194.9,0.2,16.85,55.99
2022-12-16,Kolhapur,Rice,1672.67,0.41,,63.05
2022-12-16,Nagpur,Rice,1720.98,1.79,20.43,63.49
2022-12-16,Nagpur,Wheat,1162.87,0.46,16.85,62.96
2022-12-16,Kolhapur,Wheat,2284.71,1.34,17.3,64.96
2022-12-16,Nashik,Wheat,2129.35,0.3,19.16,59.75
2022-12-16,Aurangabad,Cotton,1442.22,0.91,17.55,64.69
2022-12-16,Pune,Soybean,1315.18,0.11,17.97,59.32
2022-12-16,Nashik,Rice,1738.36,0.89,17.73,61.9
2022-12-17,Nagpur,Rice,1804.59,0.53,15.71,65.0
2022-12-17,Nagpur,Soybean,2073.47,0.2,14.9,58.45
2022-12-17,Nagpur,Cotton,1842.38,2.53,17.7,61.27
2022-12-17,Kolhapur,Wheat,2120.46,0.6,18.06,56.48
2022-12-17,Pune,Wheat,1291.27,0.43,17.63,57.09
2022-12-17,Pune,Soybean,1398.42,0.77,18.76,65.68
2022-12-17,Nashik,Soybean,1687.69,1.2,14.13,66.16
2022-12-17,Pune,Cotton,2457.55,0.61,17.02,60.45
2022-12-17,Nashik,Maize,1606.24,0.16,17.97,54.33
2022-12-17,Aurangabad,Wheat,1248.81,1.34,16.63,65.9
2022-12-17,Aurangabad,Cotton,1470.36,2.04,16.58,49.45
2022-12-17,Nashik,Wheat,2051.27,1.29,19.13,51.3
2022-12-17,Nagpur,Wheat,1194.19,5.26,18.56,64.06
2022-12-17,Pune,Rice,1638.96,0.16,15.29,65.41
2022-12-17,Aurangabad,Soybean,,0.67,19.69,59.31
2022-12-17,Nashik,Rice,1871.09,0.15,14.54,62.54
2022-12-17,Kolhapur,Rice,1649.25,1.77,17.51,59.34
2022-12-17,Kolhapur,Soybean,1650.52,1.39,15.73,57.77
2022-12-17,Aurangabad,Rice,1971.83,0.91,13.58,61.0
2022-12-17,Aurangabad,Maize,1164.76,0.18,18.14,53.22
2022-12-17,Pune,Maize,1728.68,1.33,16.11,62.37
2022-12-17,Kolhapur,Cotton,1614.94,1.05,16.7,54.83
2022-12-17,Nashik,Cotton,1437.96,0.78,15.76,63.51
2022-12-17,Nagpur,Maize,2363.45,0.75,16.37,58.12
2022-12-17,Kolhapur,Maize,2265.74,0.6,19.6,61.41
2022-12-18,Kolhapur,Maize,2262.49,,18.93,61.3
2022-12-18,Pune,Cotton,2274.43,0.07,13.95,47.64
2022-12-18,Nagpur,Maize,2369.78,1.46,16.4,56.94
2022-12-18,Nashik,Cotton,1432.27,0.11,14.43,59.15
2022-12-18,Nagpur,Wheat,1205.61,0.61,13.08,52.72
2022-12-18,Aurangabad,Maize,1274.21,0.13,18.61,61.39
2022-12-18,Aurangabad,Cotton,1507.11,0.03,18.87,68.01
2022-12-18,Kolhapur,Soybean,1645.83,2.85,14.41,56.06
2022-12-18,Pune,Maize,1694.85,1.38,16.25,60.5
2022-12-18,Nashik,Maize,1545.91,3.82,19.15,68.8
2022-12-18,Nashik,Wheat,1946.36,1.23,12.14,56.0
2022-12-18,Kolhapur,Wheat,2288.97,1.04,15.29,65.78
2022-12-18,Kolhapur,Rice,1696.8,0.07,16.86,58.31
2022-12-18,Nagpur,Soybean,2109.99,,14.92,63.93
2022-12-18,Kolhapur,Cotton,1788.83,0.17,20.02,
2022-12-18,Aurangabad,Soybean,1628.61,0.01,13.43,49.9
2022-12-18,Nagpur,Cotton,1756.4,0.23,16.54,64.12
2022-12-18,Aurangabad,Wheat,1440.14,2.25,16.29,55.42
2022-12-18,Pune,Soybean,1475.33,0.81,18.37,64.75
2022-12-18,Pune,Rice,1603.23,1.6,21.59,61.1
2022-12-18,Nagpur,Rice,1740.43,1.37,15.25,58.55
2022-12-18,Nashik,Rice,1777.08,0.52,15.23,61.04
2022-12-18,Aurangabad,Rice,1837.06,2.77,15.03,59.76
2022-12-18,Pune,Wheat,1154.52,2.3,19.96,68.45
2022-12-18,Nashik,Soybean,1776.85,0.13,16.37,53.52
2022-12-19,Nashik,Soybean,1776.67,3.43,18.06,63.84
2022-12-19,Kolhapur,Cotton,1822.64,0.28,18.47,55.45
2022-12-19,Kolhapur,Rice,1651.15,0.1,20.61,
2022-12-19,Kolhapur,Wheat,2152.91,0.76,16.97,55.6
2022-12-19,Nagpur,Rice,1670.84,0.16,15.89,56.19
2022-12-19,Aurangabad,Soybean,1754.38,1.24,18.8,50.8
2022-12-19,Nagpur,Cotton,1890.14,1.0,17.04,60.7
2022-12-19,Pune,Cotton,2409.16,1.15,19.42,70.54
2022-12-19,Nagpur,Soybean,2203.38,0.22,16.0,59.83
2022-12-19,Nashik,Rice,1837.35,0.03,16.36,55.82
2022-12-19,Pune,Soybean,1423.03,,15.39,56.79
2022-12-19,Pune,Maize,1586.44,0.29,14.95,60.15
2022-12-19,Kolhapur,Soybean,1715.12,0.26,16.31,63.61
2022-12-19,Nashik,Wheat,2013.89,2.77,19.1,51.74
2022-12-19,Aurangabad,Wheat,1416.8,0.04,17.99,62.4
2022-12-19,Nashik,Maize,1442.23,0.88,17.39,63.25
2022-12-19,Nagpur,Maize,2233.04,0.6,14.34,56.69
2022-12-19,Kolhapur,Maize,2311.68,1.02,17.96,67.92
2022-12-19,Aurangabad,Cotton,1523.72,0.33,20.52,66.41
2022-12-19,Nashik,Cotton,1475.4,2.7,17.91,57.01
2022-12-19,Nagpur,Wheat,1221.3,,15.98,61.23
2022-12-19,Aurangabad,Maize,1312.26,0.27,16.53,50.43
2022-12-19,Pune,Wheat,1110.82,0.02,18.72,67.12
2022-12-19,Pune,Rice,1578.93,1.23,17.76,64.84
2022-12-19,Aurangabad,Rice,1856.68,1.16,16.37,60.58
2022-12-20,Pune,Rice,1588.02,0.21,17.76,60.41
2022-12-20,Pune,Soybean,1398.75,3.33,13.97,60.1
2022-12-20,Pune,Cotton,2358.73,0.05,15.67,61.47
2022-12-20,Aurangabad,Soybean,1847.64,0.49,19.04,48.02
2022-12-20,Aurangabad,Wheat,1406.38,2.47,13.91,55.57
2022-12-20,Pune,Maize,1748.95,0.54,19.87,61.96
2022-12-20,Nagpur,Maize,2405.0,0.07,20.54,50.79
2022-12-20,Kolhapur,Cotton,1697.87,0.47,14.31,65.88
2022-12-20,Nashik,Soybean,1718.9,1.51,15.56,59.97
2022-12-20,Nagpur,Rice,1700.76,0.75,18.08,54.02
2022-12-20,Aurangabad,Maize,1302.37,1.79,16.08,62.8
2022-12-20,Nashik,Wheat,1958.58,0.23,19.19,52.34
2022-12-20,Kolhapur,Wheat,2204.0,1.54,16.07,62.9
2022-12-20,Nashik,Cotton,1342.13,0.14,,62.95
2022-12-20,Nagpur,Wheat,1240.57,0.7,19.82,65.47
2022-12-20,Nashik,Maize,1545.63,0.21,12.51,63.85
2022-12-20,Aurangabad,Rice,1923.44,0.34,17.39,59.55
2022-12-20,Kolhapur,Maize,2409.28,0.94,20.38,57.09
2022-12-20,Nagpur,Cotton,1830.51,0.48,19.46,60.06
2022-12-20,Pune,Wheat,,1.09,16.68,57.87
2022-12-20,Nagpur,Soybean,2003.27,2.06,17.15,63.69
2022-12-20,Nashik,Rice,1841.53,0.24,19.13,58.08
2022-12-20,Aurangabad,Cotton,1412.95,2.92,18.89,
2022-12-20,Kolhapur,Soybean,1535.96,2.38,16.91,62.13
2022-12-20,Kolhapur,Rice,1753.23,0.42,16.74,61.87
2022-12-21,Nagpur,Cotton,1819.37,0.79,16.64,55.34
2022-12-21,Aurangabad,Cotton,1443.34,0.32,17.9,58.6
2022-12-21,Kolhapur,Soybean,1529.49,0.23,18.22,55.9
2022-12-21,Nashik,Wheat,2178.2,1.22,14.49,67.98
2022-12-21,Aurangabad,Wheat,1453.35,0.24,13.39,73.53
2022-12-21,Kolhapur,Wheat,2250.43,0.72,19.61,61.13
2022-12-21,Kolhapur,Rice,1708.15,0.59,12.44,56.65
2022-12-21,Pune,Soybean,1553.47,0.85,18.77,67.61
2022-12-21,Nagpur,Wheat,1339.93,0.11,18.48,61.09
2022-12-21,Nagpur,Maize,2270.1,1.34,15.79,62.17
2022-12-21,Nashik,Cotton,1450.33,7.09,18.2,64.32
2022-12-21,Nagpur,Soybean,2265.65,2.12,19.23,62.45
2022-12-21,Aurangabad,Rice,1868.24,1.03,17.99,57.03
2022-12-21,Aurangabad,Soybean,1656.5,0.15,19.09,67.07
2022-12-21,Kolhapur,Cotton,1899.03,0.63,16.89,65.04
2022-12-21,Pune,Wheat,1232.84,3.31,16.96,53.31
2022-12-21,Pune,Rice,,0.46,15.82,51.17
2022-12-21,Kolhapur,Maize,2293.67,0.42,18.94,58.55
2022-12-21,Pune,Cotton,2417.68,0.29,16.1,55.99
2022-12-21,Aurangabad,Maize,1313.69,,14.55,57.8
2022-12-21,Nashik,Soybean,1801.88,0.35,13.26,62.23
2022-12-21,Pune,Maize,1827.8,0.09,16.32,63.23
2022-12-21,Nashik,Rice,1784.88,0.08,15.47,63.73
2022-12-21,Nagpur,Rice,1729.58,1.56,17.01,61.48
2022-12-21,Nashik,Maize,1487.56,1.14,19.28,62.55
2022-12-22,Aurangabad,Wheat,1479.06,1.22,17.23,67.68
2022-12-22,Nagpur,Soybean,2087.26,0.34,19.44,62.41
2022-12-22,Aurangabad,Rice,1909.19,0.15,18.17,55.41
2022-12-22,Pune,Rice,1463.73,0.11,17.64,44.49
2022-12-22,Pune,Maize,1667.98,,15.58,64.79
2022-12-22,Nagpur,Wheat,1172.36,0.15,16.52,67.24
2022-12-22,Nashik,Cotton,1268.97,0.57,16.6,58.97
2022-12-22,Nagpur,Maize,2415.14,0.68,,64.05
2022-12-22,Pune,Cotton,2442.09,0.44,21.63,67.68
2022-12-22,Nagpur,Cotton,1961.87,0.33,17.75,56.13
2022-12-22,Kolhapur,Cotton,1677.31,0.69,14.06,61.91
2022-12-22,Nashik,Rice,1693.56,0.49,17.92,54.66
2022-12-22,Kolhapur,Soybean,1700.57,0.83,17.04,56.85
2022-12-22,Kolhapur,Rice,1781.68,1.6,16.19,60.97
2022-12-22,Aurangabad,Soybean,1632.26,1.01,14.58,56.65
2022-12-22,Aurangabad,Cotton,1534.09,0.51,16.71,70.79
2022-12-22,Kolhapur,Wheat,2267.42,0.4,,66.93
2022-12-22,Pune,Soybean,,0.16,21.19,57.39
2022-12-22,Aurangabad,Maize,1244.39,0.31,15.82,46.92
2022-12-22,Pune,Wheat,1305.51,0.82,15.0,65.69
2022-12-22,Nagpur,Rice,1802.0,1.15,18.41,66.03
2022-12-22,Nashik,Soybean,1765.4,0.04,19.95,60.21
2022-12-22,Nashik,Maize,1529.9,0.1,17.8,60.74
2022-12-22,Nashik,Wheat,2204.98,0.07,13.88,63.82
2022-12-22,Kolhapur,Maize,2477.53,0.42,19.79,60.65
2022-12-23,Aurangabad,Cotton,1627.57,0.4,18.61,55.14
2022-12-23,Pune,Soybean,1555.49,0.37,18.86,59.74
2022-12-23,Nashik,Cotton,1392.55,0.08,17.18,63.79
2022-12-23,Nagpur,Wheat,1252.42,1.39,13.0,52.81
2022-12-23,Nashik,Rice,1785.49,1.85,17.62,59.15
2022-12-23,Pune,Wheat,1173.19,2.76,16.98,58.79
2022-12-23,Aurangabad,Wheat,1435.91,1.48,13.53,63.11
2022-12-23,Aurangabad,Rice,1864.24,0.56,18.12,53.21
2022-12-23,Nagpur,Rice,1732.54,1.51,15.47,57.45
2022-12-23,Nashik,Soybean,1865.22,1.24,23.0,54.38
2022-12-23,Kolhapur,Maize,2435.87,1.04,19.87,57.93
2022-12-23,Pune,Cotton,2429.66,1.35,15.61,52.1
2022-12-23,Nagpur,Maize,2196.39,0.38,19.29,60.65
2022-12-23,Aurangabad,Maize,1394.94,0.21,13.01,65.56
2022-12-23,Nagpur,Soybean,2128.97,0.4,16.43,57.97
2022-12-23,Nashik,Wheat,2101.56,0.65,18.57,63.61
2022-12-23,Pune,Rice,,0.99,17.96,61.84
2022-12-23,Aurangabad,Soybean,1832.88,1.4,17.94,56.69
2022-12-23,Nashik,Maize,1577.46,2.03,18.25,63.39
2022-12-23,Kolhapur,Wheat,2247.77,1.76,15.41,58.92
2022-12-23,Kolhapur,Rice,1721.67,2.59,17.92,63.15
2022-12-23,Kolhapur,Soybean,1529.55,0.74,17.13,61.12
2022-12-23,Pune,Maize,1646.19,0.11,15.81,58.54
2022-12-23,Kolhapur,Cotton,1829.03,,18.2,54.9
2022-12-23,Nagpur,Cotton,1957.29,0.52,19.13,59.5
2022-12-24,Kolhapur,Cotton,1681.17,,15.61,59.82
2022-12-24,Nagpur,Wheat,1315.97,1.62,13.2,59.12
2022-12-24,Kolhapur,Soybean,1525.24,1.78,17.41,63.74
2022-12-24,Aurangabad,Rice,1892.28,2.2,18.93,66.0
2022-12-24,Aurangabad,Maize,1376.13,1.47,16.61,51.24
2022-12-24,Aurangabad,Soybean,1681.44,0.12,15.69,58.19
2022-12-24,Pune,Wheat,1339.01,,16.45,64.0
2022-12-24,Kolhapur,Rice,1722.6,0.76,17.8,62.95
2022-12-24,Kolhapur,Wheat,2198.01,0.07,14.02,62.85
2022-12-24,Pune,Soybean,1416.55,1.61,,64.66
2022-12-24,Nashik,Rice,1859.36,0.47,20.2,63.37
2022-12-24,Aurangabad,Wheat,1412.39,0.12,13.21,52.07
2022-12-24,Nashik,Wheat,2121.77,,17.25,65.98
2022-12-24,Nagpur,Maize,2200.46,4.93,15.48,65.77
2022-12-24,Pune,Rice,1709.98,0.13,18.9,58.78
2022-12-24,Nashik,Maize,1653.3,0.09,16.87,58.65
2022-12-24,Nashik,Soybean,1874.61,1.33,16.08,59.4
2022-12-24,Aurangabad,Cotton,1667.66,0.3,15.78,58.93
2022-12-24,Nashik,Cotton,1399.91,2.0,,69.9
2022-12-24,Nagpur,Rice,1566.17,1.28,14.0,52.75
2022-12-24,Kolhapur,Maize,2325.5,0.81,18.57,60.01
2022-12-24,Nagpur,Cotton,1916.07,0.7,18.64,66.89
2022-12-24,Nagpur,Soybean,2000.7,1.09,14.11,56.68
2022-12-24,Pune,Cotton,2419.8,0.68,18.51,54.4
2022-12-24,Pune,Maize,1701.73,1.81,18.63,60.74
2022-12-25,Nagpur,Rice,1828.56,0.13,,56.13
2022-12-25,Pune,Rice,1589.25,4.26,15.08,65.4
2022-12-25,Nashik,Wheat,2076.73,1.06,15.76,63.91
2022-12-25,Pune,Cotton,2457.9,0.03,18.16,48.53
2022-12-25,Aurangabad,Rice,1993.68,0.29,16.95,65.88
2022-12-25,Nagpur,Cotton,1876.38,0.7,18.06,55.04
2022-12-25,Kolhapur,Soybean,1639.35,0.51,17.36,64.14
2022-12-25,Nashik,Soybean,1849.77,3.31,15.78,
2022-12-25,Aurangabad,Soybean,1755.4,0.11,16.52,52.29
2022-12-25,Kolhapur,Maize,,1.27,18.29,53.14
2022-12-25,Aurangabad,Wheat,1501.94,3.06,18.85,55.57
2022-12-25,Kolhapur,Wheat,2334.46,0.34,16.51,62.24
2022-12-25,Pune,Soybean,1457.41,0.74,16.0,59.76
2022-12-25,Kolhapur,Cotton,1725.47,0.29,15.82,58.71
2022-12-25,Aurangabad,Maize,1239.92,0.7,17.24,63.37
2022-12-25,Pune,Wheat,1228.48,0.54,17.69,50.58
2022-12-25,Nagpur,Maize,2341.99,2.09,14.62,64.0
2022-12-25,Kolhapur,Rice,1701.01,0.68,16.69,68.11
2022-12-25,Nashik,Maize,1630.94,0.27,13.18,63.25
2022-12-25,Nashik,Rice,1844.85,1.78,16.96,65.8
2022-12-25,Nagpur,Wheat,1363.45,,13.51,69.91
2022-12-25,Nashik,Cotton,1435.94,0.1,17.54,51.68
2022-12-25,Aurangabad,Cotton,1642.73,0.5,15.95,69.16
2022-12-25,Nagpur,Soybean,2128.96,0.42,15.33,59.8
2022-12-25,Pune,Maize,1750.01,1.68,18.19,62.21
2022-12-26,Nagpur,Cotton,1821.94,5.14,21.27,58.53
2022-12-26,Nashik,Cotton,1491.18,0.19,14.38,58.58
2022-12-26,Nashik,Maize,1597.94,0.1,18.22,69.83
2022-12-26,Kolhapur,Wheat,2211.02,0.9,15.68,56.88
2022-12-26,Aurangabad,Cotton,1443.2,1.91,14.59,56.16
2022-12-26,Nagpur,Maize,2236.04,0.04,18.41,62.16
2022-12-26,Pune,Maize,1673.73,0.76,,59.7
2022-12-26,Nagpur,Rice,1820.87,0.11,14.22,62.55
2022-12-26,Aurangabad,Maize,1574.65,0.13,16.46,
2022-12-26,Pune,Rice,1746.2,1.52,19.87,59.95
2022-12-26,Nashik,Soybean,1859.11,0.29,14.36,56.12
2022-12-26,Kolhapur,Cotton,1841.46,0.16,13.3,
2022-12-26,Kolhapur,Maize,2400.53,2.84,16.59,60.37
2022-12-26,Pune,Soybean,1425.04,0.21,16.66,67.84
2022-12-26,Aurangabad,Wheat,1536.07,2.61,17.39,71.57
2022-12-26,Pune,Wheat,1232.81,0.3,15.4,64.7
2022-12-26,Nashik,Wheat,2089.51,0.92,19.94,60.31
2022-12-26,Aurangabad,Rice,1886.96,0.82,16.3,63.77
2022-12-26,Nagpur,Wheat,1164.6,0.07,14.73,62.55
2022-12-26,Nashik,Rice,1668.15,1.07,13.55,59.89
2022-12-26,Kolhapur,Soybean,1622.49,0.15,19.5,62.79
2022-12-26,Pune,Cotton,2588.22,0.96,17.84,69.77
2022-12-26,Aurangabad,Soybean,1657.65,0.49,,63.81
2022-12-26,Nagpur,Soybean,2312.38,2.34,16.54,65.19
2022-12-26,Kolhapur,Rice,1803.38,0.24,16.37,66.57
2022-12-27,Pune,Cotton,2553.72,0.53,17.64,62.09
2022-12-27,Nagpur,Cotton,1843.7,1.93,17.26,57.17
2022-12-27,Nashik,Rice,1892.72,0.71,18.37,
2022-12-27,Nagpur,Maize,2337.48,0.9,16.04,64.95
2022-12-27,Nashik,Wheat,1936.01,0.05,17.68,57.09
2022-12-27,Nashik,Maize,1684.66,0.11,16.64,62.4
2022-12-27,Aurangabad,Wheat,1574.34,1.06,17.44,55.06
2022-12-27,Nagpur,Soybean,2106.0,1.61,15.93,60.48
2022-12-27,Kolhapur,Wheat,2357.17,,17.8,64.23
2022-12-27,Aurangabad,Cotton,1523.06,0.4,13.98,61.13
2022-12-27,Kolhapur,Rice,1721.34,0.6,13.08,61.47
2022-12-27,Kolhapur,Soybean,1642.24,1.23,15.2,60.83
2022-12-27,Pune,Soybean,1594.24,0.11,13.37,65.25
2022-12-27,Aurangabad,Maize,1490.0,0.47,16.2,61.92
2022-12-27,Aurangabad,Rice,2002.32,0.08,16.18,62.18
2022-12-27,Pune,Rice,1608.69,0.49,17.8,70.49
2022-12-27,Nagpur,Wheat,1326.09,3.15,15.21,55.62
2022-12-27,Pune,Wheat,1208.92,1.31,18.12,54.99
2022-12-27,Nashik,Cotton,1349.19,0.54,17.31,60.05
2022-12-27,Nashik,Soybean,1966.18,0.09,15.44,65.86
2022-12-27,Kolhapur,Maize,2463.8,1.51,21.13,60.61
2022-12-27,Aurangabad,Soybean,1801.03,1.05,,63.39
2022-12-27,Nagpur,Rice,1687.56,3.71,17.44,62.93
2022-12-27,Kolhapur,Cotton,1857.27,1.33,18.59,56.55
2022-12-27,Pune,Maize,1791.74,0.15,17.14,64.48
2022-12-28,Pune,Maize,1876.25,0.03,17.65,66.16
2022-12-28,Nashik,Wheat,2061.47,0.39,12.93,68.79
2022-12-28,Aurangabad,Soybean,1613.83,0.87,17.89,60.63
2022-12-28,Aurangabad,Maize,1446.81,0.59,16.98,65.35
2022-12-28,Nagpur,Cotton,1843.61,0.16,19.16,63.57
2022-12-28,Kolhapur,Soybean,1676.41,0.93,20.86,56.53
2022-12-28,Nashik,Maize,1592.18,0.74,15.64,66.18
2022-12-28,Kolhapur,Cotton,1834.42,3.53,19.52,68.6
2022-12-28,Nashik,Cotton,1536.44,1.13,18.59,61.45
2022-12-28,Pune,Rice,1470.09,0.86,18.32,61.84
2022-12-28,Nagpur,Maize,2226.25,0.44,17.44,66.3
2022-12-28,Kolhapur,Wheat,2151.64,0.07,17.54,59.31
2022-12-28,Nagpur,Wheat,1218.48,0.69,,63.05
2022-12-28,Aurangabad,Cotton,1532.36,1.22,19.66,
2022-12-28,Nagpur,Soybean,2305.84,0.44,19.85,58.08
2022-12-28,Pune,Soybean,1375.91,0.56,14.35,56.03
2022-12-28,Nagpur,Rice,1685.73,0.66,16.69,63.33
2022-12-28,Nashik,Rice,1787.11,0.27,21.38,53.61
2022-12-28,Aurangabad,Rice,2018.32,0.09,15.2,73.85
2022-12-28,Aurangabad,Wheat,1503.93,0.17,14.86,62.64
2022-12-28,Pune,Wheat,1128.61,3.98,20.17,66.84
2022-12-28,Kolhapur,Rice,1765.55,2.57,17.27,61.85
2022-12-28,Pune,Cotton,,2.55,17.85,65.34
2022-12-28,Kolhapur,Maize,2431.41,0.36,17.16,56.55
2022-12-28,Nashik,Soybean,2010.59,2.47,14.05,65.28
2022-12-29,Kolhapur,Wheat,2281.22,0.1,18.19,59.87
2022-12-29,Nagpur,Soybean,2061.36,3.59,16.02,62.72
2022-12-29,Kolhapur,Maize,2297.13,1.42,15.06,67.61
2022-12-29,Nashik,Wheat,2000.48,0.5,15.09,
2022-12-29,Pune,Rice,1703.44,2.42,16.68,59.7
2022-12-29,Pune,Wheat,1301.32,0.3,16.91,60.31
2022-12-29,Kolhapur,Soybean,1680.44,1.75,19.86,63.11
2022-12-29,Nashik,Rice,1880.79,2.55,18.55,64.67
2022-12-29,Aurangabad,Cotton,1634.62,0.28,17.67,70.53
2022-12-29,Aurangabad,Soybean,1728.58,3.69,15.3,61.81
2022-12-29,Kolhapur,Rice,1831.66,0.5,16.45,62.38
2022-12-29,Aurangabad,Rice,1866.05,0.07,20.46,57.86
2022-12-29,Nagpur,Rice,1888.06,1.32,17.31,64.92
2022-12-29,Aurangabad,Wheat,1391.46,0.83,19.91,69.78
2022-12-29,Nagpur,Maize,2212.69,,15.86,67.92
2022-12-29,Nagpur,Wheat,1307.5,0.14,14.21,59.0
2022-12-29,Kolhapur,Cotton,1885.19,2.24,15.74,
2022-12-29,Nashik,Maize,1608.17,1.16,20.61,55.02
2022-12-29,Pune,Cotton,2516.98,0.69,17.67,62.06
2022-12-29,Nagpur,Cotton,1905.35,3.23,22.49,61.2
2022-12-29,Nashik,Cotton,1256.09,0.13,13.09,59.19
2022-12-29,Nashik,Soybean,1901.67,0.3,14.52,60.94
2022-12-29,Pune,Soybean,1478.91,0.41,17.05,57.4
2022-12-29,Aurangabad,Maize,1386.23,0.44,17.51,52.76
2022-12-29,Pune,Maize,1753.4,1.59,15.72,62.99
2022-12-30,Nashik,Maize,1565.23,1.55,18.33,65.31
2022-12-30,Nagpur,Wheat,1278.61,0.22,15.53,64.27
2022-12-30,Nashik,Rice,1903.76,0.06,15.58,66.64
2022-12-30,Nashik,Soybean,1816.07,1.28,17.16,57.33
2022-12-30,Aurangabad,Cotton,1660.05,0.2,18.22,57.44
2022-12-30,Pune,Wheat,1423.58,1.06,17.96,56.08
2022-12-30,Kolhapur,Rice,1744.53,0.24,17.65,57.15
2022-12-30,Pune,Cotton,2516.65,1.23,17.05,
2022-12-30,Kolhapur,Maize,2343.47,0.6,18.05,62.66
2022-12-30,Aurangabad,Wheat,1662.18,0.42,19.17,60.87
2022-12-30,Nagpur,Soybean,2122.42,1.37,,58.66
2022-12-30,Pune,Soybean,1523.76,1.07,17.68,63.79
2022-12-30,Aurangabad,Rice,2020.78,0.24,17.98,59.82
2022-12-30,Nagpur,Rice,1764.32,1.14,17.69,65.98
2022-12-30,Nagpur,Maize,2392.52,0.01,16.23,50.38
2022-12-30,Aurangabad,Maize,1377.5,,18.27,56.4
2022-12-30,Nashik,Cotton,1312.48,0.97,17.13,60.34
2022-12-30,Kolhapur,Soybean,1634.34,1.42,19.19,56.2
2022-12-30,Pune,Maize,1704.57,0.92,14.07,56.19
2022-12-30,Pune,Rice,1595.22,0.81,15.3,62.33
2022-12-30,Nashik,Wheat,2097.07,0.29,19.24,59.13
2022-12-30,Kolhapur,Wheat,2169.47,0.33,14.64,58.42
2022-12-30,Aurangabad,Soybean,1744.24,0.58,12.49,57.6
2022-12-30,Nagpur,Cotton,1875.03,0.84,16.02,56.31
2022-12-30,Kolhapur,Cotton,1728.6,1.28,16.83,54.16
2022-12-31,Aurangabad,Maize,1430.84,0.4,14.2,66.46
2022-12-31,Nagpur,Rice,1847.44,0.05,16.02,56.14
2022-12-31,Nagpur,Soybean,2200.39,1.42,19.29,64.31
2022-12-31,Aurangabad,Wheat,1393.99,2.67,14.47,56.16
2022-12-31,Nagpur,Cotton,1880.61,0.94,20.46,64.08
2022-12-31,Kolhapur,Cotton,1711.13,,16.23,58.92
2022-12-31,Aurangabad,Cotton,1585.05,1.65,16.93,54.53
2022-12-31,Kolhapur,Soybean,1648.01,2.25,15.5,62.31
2022-12-31,Nagpur,Wheat,1302.6,0.05,18.24,58.81
2022-12-31,Aurangabad,Soybean,1709.55,0.43,19.45,60.91
2022-12-31,Aurangabad,Rice,1835.42,0.61,15.76,60.59
2022-12-31,Nagpur,Maize,2484.39,0.88,15.2,63.04
2022-12-31,Kolhapur,Maize,2243.04,1.5,16.95,60.66
2022-12-31,Nashik,Wheat,2073.39,0.04,17.26,63.85
2022-12-31,Nashik,Maize,1513.6,1.19,17.62,
2022-12-31,Kolhapur,Rice,1747.17,0.41,18.17,65.23
2022-12-31,Nashik,Soybean,1882.52,0.06,,61.41
2022-12-31,Pune,Cotton,2435.83,0.25,20.21,60.59
2022-12-31,Pune,Maize,1769.36,1.24,18.22,63.53
2022-12-31,Pune,Wheat,1285.14,0.22,18.57,58.14
2022-12-31,Nashik,Cotton,1526.41,1.52,13.72,63.05
